,time,value,target_prob,timeout,gap,status,id,path,unknown_fraction
0,0.3588440418243408,1.3234634786546353,0.9,1800,9.915783289399376e-05,2,2,out/user_strategies/model_greps_model-it_0_it_5.pickle,0.0
0,0.007895946502685547,-0.2,0.1,1800,0.0,3,0,out/user_strategies/model_greps_model-it_0_it_3.pickle,0.0
0,0.010004997253417969,1.4801841619706189,0.8,1800,0.0,2,0,out/user_strategies/model_greps_model-it_0_it_5.pickle,1.0
0,0.12079095840454102,1.73057900718833,0.8,1800,7.393972128177903e-05,2,1,out/user_strategies/model_greps_model-it_0_it_5.pickle,0.0
0,0.40735888481140137,1.508108636040302,0.8,1800,9.561711219545796e-05,2,2,out/user_strategies/model_greps_model-it_0_it_5.pickle,0.0
0,0.005507946014404297,-0.2,0.0001,1800,0.0,3,0,out/user_strategies/model_greps_model-it_0_it_7.pickle,0.0
0,0.008754968643188477,2.7808469384916283,0.3,1800,5.501672051077415e-05,2,0,out/user_strategies/model_greps_model-it_0_it_6.pickle,1.0
0,0.020708799362182617,2.913472205809911,0.3,1800,0.0,2,1,out/user_strategies/model_greps_model-it_0_it_6.pickle,0.0
0,0.15627694129943848,2.822431895639812,0.3,1800,0.0,2,2,out/user_strategies/model_greps_model-it_0_it_6.pickle,0.0
0,0.007077217102050781,-0.2,0.1,1800,0.0,3,0,out/user_strategies/model_greps_model-it_0_it_7.pickle,0.0
0,0.01025700569152832,1.39739780405877,0.6,1800,0.0,2,0,out/user_strategies/model_greps_model-it_0_it_0.pickle,1.0
0,0.06085205078125,1.5515174222555332,0.6,1800,0.0,2,1,out/user_strategies/model_greps_model-it_0_it_0.pickle,0.0
0,0.19367003440856934,1.3973978040587678,0.6,1800,0.0,2,2,out/user_strategies/model_greps_model-it_0_it_0.pickle,0.0
0,0.007001161575317383,-0.2,0.1,1800,0.0,3,0,out/user_strategies/model_greps_model-it_0_it_2.pickle,0.0
0,0.006891965866088867,-0.2,0.0001,1800,0.0,3,0,out/user_strategies/model_greps_model-it_0_it_3.pickle,0.0
0,0.007673025131225586,-0.2,0.1,1800,0.0,3,0,out/user_strategies/model_greps_model-it_0_it_1.pickle,0.0
0,0.00911092758178711,0.0,1.0,1800,0.0,2,0,out/user_strategies/model_greps_model-it_0_it_4.pickle,1.0
0,0.013969898223876953,0.0,1.0,1800,0.0,2,1,out/user_strategies/model_greps_model-it_0_it_4.pickle,0.0
0,0.017186880111694336,0.0,1.0,1800,0.0,2,2,out/user_strategies/model_greps_model-it_0_it_4.pickle,0.0
0,0.008593082427978516,0.0,1.0,1800,0.0,2,0,out/user_strategies/model_greps_model-it_0_it_6.pickle,1.0
0,0.014591217041015625,0.0,1.0,1800,0.0,2,1,out/user_strategies/model_greps_model-it_0_it_6.pickle,0.0
0,0.021361112594604492,0.0,1.0,1800,0.0,2,2,out/user_strategies/model_greps_model-it_0_it_6.pickle,0.0
0,0.011883020401000977,1.6266562820791366,0.6,1800,0.0,2,0,out/user_strategies/model_greps_model-it_0_it_2.pickle,1.0
0,0.12208104133605957,1.675456389452333,0.6,1800,0.0,2,1,out/user_strategies/model_greps_model-it_0_it_2.pickle,0.0
0,0.21179795265197754,1.626656282079143,0.6,1800,0.0,2,2,out/user_strategies/model_greps_model-it_0_it_2.pickle,0.0
0,0.008015871047973633,-0.2,0.1,1800,0.0,3,0,out/user_strategies/model_greps_model-it_0_it_4.pickle,0.0
0,0.01365518569946289,-0.2,0.1,1800,0.0,3,0,out/user_strategies/model_greps_model-it_0_it_0.pickle,0.0
0,0.009527921676635742,2.6496474014415408,0.4,1800,2.491565236120696e-09,2,0,out/user_strategies/model_greps_model-it_0_it_6.pickle,1.0
0,0.0378260612487793,2.904249664814643,0.4,1800,6.329140571988953e-05,2,1,out/user_strategies/model_greps_model-it_0_it_6.pickle,0.0
0,0.2590639591217041,2.735660080092458,0.4,1800,0.0,2,2,out/user_strategies/model_greps_model-it_0_it_6.pickle,0.0
0,0.006101846694946289,-0.2,0.1,1800,0.0,3,0,out/user_strategies/model_greps_model-it_0_it_8.pickle,0.0
0,0.006847858428955078,-0.2,0.0001,1800,0.0,3,0,out/user_strategies/model_greps_model-it_0_it_8.pickle,0.0
0,0.020787954330444336,2.4097289138271796,0.7,1800,7.99059637988179e-06,2,0,out/user_strategies/model_greps_model-it_0_it_5.pickle,1.0
0,0.12062311172485352,2.5402342926163097,0.7,1800,0.0,2,1,out/user_strategies/model_greps_model-it_0_it_5.pickle,0.5
0,0.6793749332427979,2.66520244074626,0.7,1800,5.6693879606329005e-05,2,2,out/user_strategies/model_greps_model-it_0_it_5.pickle,0.0
0,0.008662939071655273,3.8925350840808792,0.2,1800,2.233302206542755e-06,2,0,out/user_strategies/model_greps_model-it_0_it_7.pickle,1.0
0,0.03268289566040039,3.9042977868684945,0.2,1800,7.74332286293795e-05,2,1,out/user_strategies/model_greps_model-it_0_it_7.pickle,0.0
0,0.023151874542236328,3.8925350841448547,0.2,1800,7.785615517074715e-05,2,2,out/user_strategies/model_greps_model-it_0_it_7.pickle,0.0
0,0.008909940719604492,0.0,1.0,1800,0.0,2,0,out/user_strategies/model_greps_model-it_0_it_0.pickle,1.0
0,0.013961076736450195,0.0,1.0,1800,0.0,2,1,out/user_strategies/model_greps_model-it_0_it_0.pickle,0.0
0,0.018016815185546875,0.0,1.0,1800,0.0,2,2,out/user_strategies/model_greps_model-it_0_it_0.pickle,0.0
0,0.0065119266510009766,-0.2,0.0001,1800,0.0,3,0,out/user_strategies/model_greps_model-it_0_it_1.pickle,0.0
0,0.010316848754882812,3.8470306600421615,0.2,1800,2.6859294122436888e-06,2,0,out/user_strategies/model_greps_model-it_0_it_5.pickle,1.0
0,0.025088071823120117,3.8587933154568197,0.2,1800,7.827487290997364e-05,2,1,out/user_strategies/model_greps_model-it_0_it_5.pickle,0.0
0,0.06310582160949707,3.8470306600421615,0.2,1800,4.429837158523478e-06,2,2,out/user_strategies/model_greps_model-it_0_it_5.pickle,0.0
0,0.008839130401611328,-0.2,0.0001,1800,0.0,3,0,out/user_strategies/model_greps_model-it_0_it_5.pickle,0.0
0,0.010291099548339844,1.6422683147500718,0.7,1800,0.0,2,0,out/user_strategies/model_greps_model-it_0_it_6.pickle,1.0
0,0.0802149772644043,1.8910318225650875,0.7,1800,0.0,2,1,out/user_strategies/model_greps_model-it_0_it_6.pickle,0.0
0,0.22655701637268066,1.6690109131068753,0.7,1800,1.4986423881025504e-06,2,2,out/user_strategies/model_greps_model-it_0_it_6.pickle,0.0
0,0.01085805892944336,3.807544037712139,0.2,1800,1.4432259964367528e-07,2,0,out/user_strategies/model_greps_model-it_0_it_1.pickle,1.0
0,0.02576899528503418,3.8193067132375504,0.2,1800,7.066697041006123e-05,2,1,out/user_strategies/model_greps_model-it_0_it_1.pickle,0.0
0,0.02110600471496582,3.8075440387814377,0.2,1800,7.738513629488626e-05,2,2,out/user_strategies/model_greps_model-it_0_it_1.pickle,0.0
0,0.008898019790649414,0.0,0.8,1800,0.0,2,0,out/user_strategies/model_greps_model-it_0_it_3.pickle,1.0
0,0.01301884651184082,0.0,0.8,1800,0.0,2,1,out/user_strategies/model_greps_model-it_0_it_3.pickle,0.0
0,0.01720595359802246,0.0,0.8,1800,0.0,2,2,out/user_strategies/model_greps_model-it_0_it_3.pickle,0.0
0,0.008968830108642578,0.0,1.0,1800,0.0,2,0,out/user_strategies/model_greps_model-it_0_it_3.pickle,1.0
0,0.012253046035766602,0.0,1.0,1800,0.0,2,1,out/user_strategies/model_greps_model-it_0_it_3.pickle,0.0
0,0.021353960037231445,0.0,1.0,1800,0.0,2,2,out/user_strategies/model_greps_model-it_0_it_3.pickle,0.0
0,0.008315086364746094,0.0,1.0,1800,0.0,2,0,out/user_strategies/model_greps_model-it_0_it_7.pickle,1.0
0,0.0161898136138916,0.0,1.0,1800,0.0,2,1,out/user_strategies/model_greps_model-it_0_it_7.pickle,0.0
0,0.02143406867980957,0.0,1.0,1800,0.0,2,2,out/user_strategies/model_greps_model-it_0_it_7.pickle,0.0
0,0.0072138309478759766,-0.2,0.0001,1800,0.0,3,0,out/user_strategies/model_greps_model-it_0_it_9.pickle,0.0
0,0.007992982864379883,-0.2,0.1,1800,0.0,3,0,out/user_strategies/model_greps_model-it_0_it_9.pickle,0.0
0,0.01421499252319336,2.5130459522574715,0.5,1800,1.997939729848649e-09,2,0,out/user_strategies/model_greps_model-it_0_it_2.pickle,1.0
0,0.04559803009033203,2.571505716339854,0.5,1800,0.0,2,1,out/user_strategies/model_greps_model-it_0_it_2.pickle,0.5
0,0.2718369960784912,2.683331228731131,0.5,1800,5.8748647636225736e-05,2,2,out/user_strategies/model_greps_model-it_0_it_2.pickle,0.0
0,0.012449979782104492,2.4570524109690695,0.4,1800,8.073360582688189e-10,2,0,out/user_strategies/model_greps_model-it_0_it_0.pickle,1.0
0,0.03931999206542969,2.5630741541763697,0.4,1800,2.3700068783860506e-09,2,1,out/user_strategies/model_greps_model-it_0_it_0.pickle,0.0
0,0.20129108428955078,2.487804114090736,0.4,1800,8.653718781374927e-06,2,2,out/user_strategies/model_greps_model-it_0_it_0.pickle,0.0
0,0.009304046630859375,-0.2,0.0001,1800,0.0,3,0,out/user_strategies/model_greps_model-it_0_it_0.pickle,0.0
0,0.011305093765258789,4.046569360121348,0.2,1800,1.3579765837743144e-07,2,0,out/user_strategies/model_greps_model-it_0_it_8.pickle,1.0
0,0.03943014144897461,4.058332035393339,0.2,1800,7.411240705535935e-05,2,1,out/user_strategies/model_greps_model-it_0_it_8.pickle,0.0
0,0.026643037796020508,4.046569361190618,0.2,1800,7.281411408159576e-05,2,2,out/user_strategies/model_greps_model-it_0_it_8.pickle,0.0
0,0.011831998825073242,2.4270689187979855,0.6,1800,5.044595276964698e-06,2,0,out/user_strategies/model_greps_model-it_0_it_1.pickle,1.0
0,0.11326408386230469,2.6786637446453607,0.6,1800,0.0,2,1,out/user_strategies/model_greps_model-it_0_it_1.pickle,0.0
0,0.45394277572631836,2.5868192429867203,0.6,1800,0.0,2,2,out/user_strategies/model_greps_model-it_0_it_1.pickle,0.0
0,0.009096860885620117,1.1997435055928436,0.6,1800,0.0,2,0,out/user_strategies/model_greps_model-it_0_it_3.pickle,1.0
0,0.04107308387756348,1.449777529641051,0.6,1800,5.28491286676501e-05,2,1,out/user_strategies/model_greps_model-it_0_it_3.pickle,0.0
0,0.5579750537872314,1.2274613493041215,0.6,1800,9.338067011218786e-05,2,2,out/user_strategies/model_greps_model-it_0_it_3.pickle,0.0
0,0.00781702995300293,0.0,1.0,1800,0.0,2,0,out/user_strategies/model_greps_model-it_0_it_8.pickle,1.0
0,0.012785911560058594,0.0,1.0,1800,0.0,2,1,out/user_strategies/model_greps_model-it_0_it_8.pickle,0.0
0,0.017817020416259766,0.0,1.0,1800,0.0,2,2,out/user_strategies/model_greps_model-it_0_it_8.pickle,0.0
0,0.009020090103149414,3.7697476469339577,0.3,1800,5.084901666365818e-05,2,0,out/user_strategies/model_greps_model-it_0_it_7.pickle,1.0
0,0.07216787338256836,3.897033347368482,0.3,1800,1.3820187140024854e-05,2,1,out/user_strategies/model_greps_model-it_0_it_7.pickle,0.0
0,0.297760009765625,3.87831735377748,0.3,1800,2.406561404665685e-05,2,2,out/user_strategies/model_greps_model-it_0_it_7.pickle,0.0
0,0.011213064193725586,0.0,0.9,1800,0.0,2,0,out/user_strategies/model_greps_model-it_0_it_2.pickle,1.0
0,0.016677141189575195,0.0,0.9,1800,0.0,2,1,out/user_strategies/model_greps_model-it_0_it_2.pickle,0.0
0,0.022025108337402344,0.0,0.9,1800,0.0,2,2,out/user_strategies/model_greps_model-it_0_it_2.pickle,0.0
0,0.010354042053222656,1.3722483075511573,0.8,1800,0.0,2,0,out/user_strategies/model_greps_model-it_0_it_6.pickle,1.0
0,0.06471896171569824,1.6222823422099633,0.8,1800,8.057814480327332e-05,2,1,out/user_strategies/model_greps_model-it_0_it_6.pickle,0.0
0,0.41962194442749023,1.4006939405723857,0.8,1800,6.750639910854973e-05,2,2,out/user_strategies/model_greps_model-it_0_it_6.pickle,0.0
0,0.01202702522277832,1.2729532499668532,0.9,1800,0.0,2,0,out/user_strategies/model_greps_model-it_0_it_4.pickle,1.0
0,0.11099410057067871,1.6396646350694675,0.9,1800,4.166916725826767e-06,2,1,out/user_strategies/model_greps_model-it_0_it_4.pickle,1.0
0,0.48175811767578125,1.6765797648620127,0.9,1800,3.485090327349146e-05,2,2,out/user_strategies/model_greps_model-it_0_it_4.pickle,0.0
0,0.022146224975585938,3.6901893949680007,0.2,1800,2.7968529619830247e-06,2,0,out/user_strategies/model_greps_model-it_0_it_9.pickle,1.0
0,0.022639036178588867,3.7019520503826584,0.2,1800,8.163243794504676e-05,2,1,out/user_strategies/model_greps_model-it_0_it_9.pickle,0.0
0,0.04610705375671387,3.6901893949680007,0.2,1800,4.618115100821972e-06,2,2,out/user_strategies/model_greps_model-it_0_it_9.pickle,0.0
0,0.014596939086914062,1.1022283003522442,0.9,1800,0.0,2,0,out/user_strategies/model_greps_model-it_0_it_6.pickle,1.0
0,0.16593003273010254,1.313444457966063,0.9,1800,7.337091983516257e-06,2,1,out/user_strategies/model_greps_model-it_0_it_6.pickle,1.0
0,0.3978869915008545,1.3350775193343605,0.9,1800,6.17627311670269e-05,2,2,out/user_strategies/model_greps_model-it_0_it_6.pickle,0.0
0,0.014990091323852539,2.5144462976657653,0.3,1800,7.901502170433856e-10,2,0,out/user_strategies/model_greps_model-it_0_it_3.pickle,1.0
0,0.04867100715637207,2.5594388496625937,0.3,1800,5.959960657341573e-08,2,1,out/user_strategies/model_greps_model-it_0_it_3.pickle,0.0
0,0.19814300537109375,2.5193931816491553,0.3,1800,8.31563857218178e-05,2,2,out/user_strategies/model_greps_model-it_0_it_3.pickle,0.0
0,0.01629805564880371,3.5551908399239736,0.2,1800,1.545668546396659e-07,2,0,out/user_strategies/model_greps_model-it_0_it_3.pickle,1.0
0,0.04369211196899414,3.5669535154493843,0.2,1800,7.949769443963588e-05,2,1,out/user_strategies/model_greps_model-it_0_it_3.pickle,0.0
0,0.027354001998901367,3.555190840119841,0.2,1800,8.287793439031393e-05,2,2,out/user_strategies/model_greps_model-it_0_it_3.pickle,0.0
0,0.009753227233886719,0.0,1.0,1800,0.0,2,0,out/user_strategies/model_greps_model-it_0_it_9.pickle,1.0
0,0.015681982040405273,0.0,1.0,1800,0.0,2,1,out/user_strategies/model_greps_model-it_0_it_9.pickle,0.0
0,0.01916193962097168,0.0,1.0,1800,0.0,2,2,out/user_strategies/model_greps_model-it_0_it_9.pickle,0.0
0,0.012376070022583008,3.7162348225627655,0.3,1800,2.7639449752259793e-09,2,0,out/user_strategies/model_greps_model-it_0_it_5.pickle,1.0
0,0.0894169807434082,3.8512398156577974,0.3,1800,0.0,2,1,out/user_strategies/model_greps_model-it_0_it_5.pickle,0.0
0,0.3768198490142822,3.759757212981544,0.3,1800,7.2804520292192e-05,2,2,out/user_strategies/model_greps_model-it_0_it_5.pickle,0.0
0,0.011080026626586914,3.695926030491443,0.2,1800,2.7957412786126558e-06,2,0,out/user_strategies/model_greps_model-it_0_it_2.pickle,1.0
0,0.0232391357421875,3.707688685906102,0.2,1800,8.150456433881762e-05,2,1,out/user_strategies/model_greps_model-it_0_it_2.pickle,0.0
0,0.04761910438537598,3.695926030491443,0.2,1800,4.610947088415339e-06,2,2,out/user_strategies/model_greps_model-it_0_it_2.pickle,0.0
0,0.010596990585327148,2.4477555339460273,0.6,1800,9.594939824079466e-05,2,0,out/user_strategies/model_greps_model-it_0_it_6.pickle,1.0
0,0.14996600151062012,2.6900530525312583,0.6,1800,3.7936418614655104e-05,2,1,out/user_strategies/model_greps_model-it_0_it_6.pickle,0.0
0,0.5684897899627686,2.5745955077880067,0.6,1800,8.669243991523883e-05,2,2,out/user_strategies/model_greps_model-it_0_it_6.pickle,0.0
0,0.019340991973876953,2.6887502455314327,0.4,1800,1.8463272923766468e-09,2,0,out/user_strategies/model_greps_model-it_0_it_2.pickle,1.0
0,0.04956817626953125,2.6930925783606066,0.4,1800,0.0,2,1,out/user_strategies/model_greps_model-it_0_it_2.pickle,0.0
0,0.0862879753112793,2.6887502395265206,0.4,1800,4.634834324100454e-05,2,2,out/user_strategies/model_greps_model-it_0_it_2.pickle,0.0
0,0.009949207305908203,2.5384626830300645,0.5,1800,4.272704285548422e-06,2,0,out/user_strategies/model_greps_model-it_0_it_6.pickle,1.0
0,0.11529088020324707,2.7862421725233624,0.5,1800,6.999058462608326e-05,2,1,out/user_strategies/model_greps_model-it_0_it_6.pickle,0.0
0,0.7501111030578613,2.622075399428073,0.5,1800,1.8630034458276203e-07,2,2,out/user_strategies/model_greps_model-it_0_it_6.pickle,0.0
0,0.013086080551147461,3.436112448689238,0.3,1800,2.110774757364539e-06,2,0,out/user_strategies/model_greps_model-it_0_it_0.pickle,1.0
0,0.05919384956359863,3.5711177918202903,0.3,1800,7.740833701930419e-05,2,1,out/user_strategies/model_greps_model-it_0_it_0.pickle,0.0
0,0.4619288444519043,3.480169894259927,0.3,1800,6.577152104547247e-05,2,2,out/user_strategies/model_greps_model-it_0_it_0.pickle,0.0
0,0.012681961059570312,0.0,1.0,1800,0.0,2,0,out/user_strategies/model_greps_model-it_0_it_2.pickle,1.0
0,0.017685890197753906,0.0,1.0,1800,0.0,2,1,out/user_strategies/model_greps_model-it_0_it_2.pickle,0.0
0,0.02656388282775879,0.0,1.0,1800,0.0,2,2,out/user_strategies/model_greps_model-it_0_it_2.pickle,0.0
0,0.012498140335083008,2.8036304318976626,0.7,1800,1.7670351653563808e-09,2,0,out/user_strategies/model_greps_model-it_0_it_7.pickle,1.0
0,0.1192018985748291,2.865757123776128,0.7,1800,0.0,2,1,out/user_strategies/model_greps_model-it_0_it_7.pickle,0.0
0,0.3640739917755127,2.814506804069813,0.7,1800,9.028340934120835e-05,2,2,out/user_strategies/model_greps_model-it_0_it_7.pickle,0.0
0,0.023375988006591797,1.031173267591107,0.9,1800,0.0,2,0,out/user_strategies/model_greps_model-it_0_it_1.pickle,1.0
0,0.21167802810668945,1.2187675242063225,0.9,1800,2.4211206871037183e-05,2,1,out/user_strategies/model_greps_model-it_0_it_1.pickle,1.0
0,0.43075013160705566,1.107399505014467,0.9,1800,0.0,2,2,out/user_strategies/model_greps_model-it_0_it_1.pickle,1.0
0,0.013692855834960938,1.3765550859477516,0.5,1800,0.0,2,0,out/user_strategies/model_greps_model-it_0_it_3.pickle,1.0
0,0.03571486473083496,1.5513207135850031,0.5,1800,0.0,2,1,out/user_strategies/model_greps_model-it_0_it_3.pickle,0.0
0,0.26755690574645996,1.376555079559682,0.5,1800,0.0,2,2,out/user_strategies/model_greps_model-it_0_it_3.pickle,0.0
0,0.013519048690795898,2.314824507017109,0.5,1800,9.416205357415099e-05,2,0,out/user_strategies/model_greps_model-it_0_it_0.pickle,1.0
0,0.17074990272521973,2.440334286212611,0.5,1800,7.397517713782413e-05,2,1,out/user_strategies/model_greps_model-it_0_it_0.pickle,0.5
0,0.5746259689331055,2.557732792733809,0.5,1800,9.56248602007326e-05,2,2,out/user_strategies/model_greps_model-it_0_it_0.pickle,0.0
0,0.02170705795288086,1.3380994736165355,0.8,1800,0.0,2,0,out/user_strategies/model_greps_model-it_0_it_1.pickle,1.0
0,0.0764470100402832,1.5881335065692044,0.8,1800,7.192281268821097e-06,2,1,out/user_strategies/model_greps_model-it_0_it_1.pickle,0.0
0,0.35885000228881836,1.365581124837127,0.8,1800,6.316656600080002e-06,2,2,out/user_strategies/model_greps_model-it_0_it_1.pickle,0.0
0,0.02490091323852539,2.578992152509485,0.8,1800,0.0,2,0,out/user_strategies/model_greps_model-it_0_it_7.pickle,1.0
0,0.07308411598205566,2.625187026764381,0.8,1800,1.0449789594157985e-06,2,1,out/user_strategies/model_greps_model-it_0_it_7.pickle,0.5
0,0.53851318359375,2.8473674078126034,0.8,1800,0.0,2,2,out/user_strategies/model_greps_model-it_0_it_7.pickle,0.0
0,0.010035991668701172,3.6978083350976605,0.4,1800,1.9844265256583186e-05,2,0,out/user_strategies/model_greps_model-it_0_it_7.pickle,1.0
0,0.15397906303405762,3.88891257354906,0.4,1800,0.0,2,1,out/user_strategies/model_greps_model-it_0_it_7.pickle,0.0
0,0.5642509460449219,3.8897669113823232,0.4,1800,4.260226692480586e-05,2,2,out/user_strategies/model_greps_model-it_0_it_7.pickle,0.0
0,0.009637117385864258,1.6450253809857602,0.7,1800,0.0,2,0,out/user_strategies/model_greps_model-it_0_it_1.pickle,1.0
0,0.16723394393920898,1.7830711882898447,0.7,1800,3.3919907899298626e-07,2,1,out/user_strategies/model_greps_model-it_0_it_1.pickle,0.0
0,0.2238941192626953,1.6450244895678598,0.7,1800,0.0,2,2,out/user_strategies/model_greps_model-it_0_it_1.pickle,0.0
0,0.01407003402709961,2.8000845634097873,0.4,1800,2.3576864349180255e-09,2,0,out/user_strategies/model_greps_model-it_0_it_4.pickle,1.0
0,0.05329298973083496,2.928877126467511,0.4,1800,0.0,2,1,out/user_strategies/model_greps_model-it_0_it_4.pickle,0.0
0,0.25708985328674316,2.840248769490164,0.4,1800,0.0,2,2,out/user_strategies/model_greps_model-it_0_it_4.pickle,0.0
0,0.02272486686706543,3.932776050436123,0.2,1800,2.210450595252362e-06,2,0,out/user_strategies/model_greps_model-it_0_it_4.pickle,1.0
0,0.033074140548706055,3.944538753223738,0.2,1800,7.663405792422016e-05,2,1,out/user_strategies/model_greps_model-it_0_it_4.pickle,0.0
0,0.03676795959472656,3.9327760505000984,0.2,1800,7.705951510715524e-05,2,2,out/user_strategies/model_greps_model-it_0_it_4.pickle,0.0
0,0.011497020721435547,3.5651301929257504,0.3,1800,2.8568863592322093e-09,2,0,out/user_strategies/model_greps_model-it_0_it_2.pickle,1.0
0,0.0881500244140625,3.700135185908141,0.3,1800,0.0,2,1,out/user_strategies/model_greps_model-it_0_it_2.pickle,0.0
